src_id	dst_id	edge_type	weight
ON170223	ON170253	phage-phage	1.0
ON170223	ON170281	phage-phage	1.0
ON170223	ON170283	phage-phage	1.0
ON170223	ON170285	phage-phage	1.0
ON170223	ON170290	phage-phage	1.0
ON170223	ON170292	phage-phage	1.0
ON170223	ON170294	phage-phage	1.0
ON170223	ON170296	phage-phage	1.0
ON170223	ON170299	phage-phage	1.0
ON170223	ON170301	phage-phage	1.0
ON170223	ON170308	phage-phage	1.0
ON170223	ON170312	phage-phage	1.0
ON170223	ON170314	phage-phage	1.0
ON170223	ON170316	phage-phage	1.0
ON170223	ON170337	phage-phage	1.0
ON170223	ON170339	phage-phage	1.0
ON170223	ON170341	phage-phage	1.0
ON170225	ON170244	phage-phage	1.0
ON170225	ON170246	phage-phage	1.0
ON170225	ON170248	phage-phage	1.0
ON170225	ON170250	phage-phage	1.0
ON170225	ON170252	phage-phage	1.0
ON170225	ON170271	phage-phage	1.0
ON170225	ON170280	phage-phage	1.0
ON170225	ON170282	phage-phage	1.0
ON170225	ON170284	phage-phage	1.0
ON170225	ON170289	phage-phage	1.0
ON170225	ON170291	phage-phage	1.0
ON170225	ON170293	phage-phage	1.0
ON170225	ON170295	phage-phage	1.0
ON170225	ON170297	phage-phage	1.0
ON170225	ON170298	phage-phage	1.0
ON170225	ON170300	phage-phage	1.0
ON170225	ON170306	phage-phage	1.0
ON170225	ON170307	phage-phage	1.0
ON170225	ON170311	phage-phage	1.0
ON170225	ON170313	phage-phage	1.0
ON170225	ON170315	phage-phage	1.0
ON170225	ON170330	phage-phage	0.844042
ON170225	ON170332	phage-phage	0.844042
ON170225	ON170334	phage-phage	0.844042
ON170225	ON170336	phage-phage	0.839139
ON170225	ON170338	phage-phage	0.839139
ON170225	ON170340	phage-phage	0.839139
ON170226	ON170245	phage-phage	1.0
ON170226	ON170247	phage-phage	1.0
ON170226	ON170249	phage-phage	1.0
ON170226	ON170251	phage-phage	1.0
ON170226	ON170253	phage-phage	1.0
ON170226	ON170281	phage-phage	1.0
ON170226	ON170283	phage-phage	1.0
ON170226	ON170285	phage-phage	1.0
ON170226	ON170290	phage-phage	1.0
ON170226	ON170292	phage-phage	1.0
ON170226	ON170294	phage-phage	1.0
ON170226	ON170296	phage-phage	1.0
ON170226	ON170299	phage-phage	1.0
ON170226	ON170301	phage-phage	1.0
ON170226	ON170308	phage-phage	1.0
ON170226	ON170312	phage-phage	1.0
ON170226	ON170314	phage-phage	1.0
ON170226	ON170316	phage-phage	1.0
ON170226	ON170337	phage-phage	1.0
ON170226	ON170339	phage-phage	1.0
ON170226	ON170341	phage-phage	1.0
ON170229	ON170303	phage-phage	1.0
ON170229	ON170327	phage-phage	1.0
ON170230	ON170329	phage-phage	1.0
ON170231	ON170302	phage-phage	1.0
ON170231	ON170328	phage-phage	1.0
ON170232	ON170234	phage-phage	1.0
ON170232	ON170236	phage-phage	1.0
ON170232	ON170238	phage-phage	1.0
ON170232	ON170240	phage-phage	1.0
ON170232	ON170242	phage-phage	1.0
ON170233	ON170235	phage-phage	1.0
ON170233	ON170237	phage-phage	1.0
ON170233	ON170239	phage-phage	0.856434
ON170233	ON170241	phage-phage	1.0
ON170233	ON170243	phage-phage	1.0
ON170234	ON170236	phage-phage	1.0
ON170234	ON170238	phage-phage	1.0
ON170234	ON170240	phage-phage	1.0
ON170234	ON170242	phage-phage	1.0
ON170235	ON170237	phage-phage	1.0
ON170235	ON170239	phage-phage	0.856434
ON170235	ON170241	phage-phage	1.0
ON170235	ON170243	phage-phage	1.0
ON170236	ON170238	phage-phage	1.0
ON170236	ON170240	phage-phage	1.0
ON170236	ON170242	phage-phage	1.0
ON170237	ON170239	phage-phage	0.856434
ON170237	ON170241	phage-phage	1.0
ON170237	ON170243	phage-phage	1.0
ON170238	ON170240	phage-phage	1.0
ON170238	ON170242	phage-phage	1.0
ON170239	ON170241	phage-phage	0.856434
ON170239	ON170243	phage-phage	0.856434
ON170240	ON170242	phage-phage	1.0
ON170241	ON170243	phage-phage	1.0
ON170244	ON170246	phage-phage	1.0
ON170244	ON170248	phage-phage	1.0
ON170244	ON170250	phage-phage	1.0
ON170244	ON170252	phage-phage	1.0
ON170244	ON170271	phage-phage	1.0
ON170244	ON170280	phage-phage	1.0
ON170244	ON170282	phage-phage	1.0
ON170244	ON170284	phage-phage	1.0
ON170244	ON170289	phage-phage	1.0
ON170244	ON170291	phage-phage	1.0
ON170244	ON170293	phage-phage	1.0
ON170244	ON170295	phage-phage	1.0
ON170244	ON170297	phage-phage	1.0
ON170244	ON170298	phage-phage	1.0
ON170244	ON170300	phage-phage	1.0
ON170244	ON170306	phage-phage	1.0
ON170244	ON170307	phage-phage	1.0
ON170244	ON170311	phage-phage	1.0
ON170244	ON170313	phage-phage	1.0
ON170244	ON170315	phage-phage	1.0
ON170244	ON170330	phage-phage	0.844042
ON170244	ON170332	phage-phage	0.844042
ON170244	ON170334	phage-phage	0.844042
ON170244	ON170336	phage-phage	0.839139
ON170244	ON170338	phage-phage	0.839139
ON170244	ON170340	phage-phage	0.839139
ON170245	ON170247	phage-phage	1.0
ON170245	ON170249	phage-phage	1.0
ON170245	ON170251	phage-phage	1.0
ON170245	ON170253	phage-phage	1.0
ON170245	ON170281	phage-phage	1.0
ON170245	ON170283	phage-phage	1.0
ON170245	ON170285	phage-phage	1.0
ON170245	ON170290	phage-phage	1.0
ON170245	ON170292	phage-phage	1.0
ON170245	ON170294	phage-phage	1.0
ON170245	ON170296	phage-phage	1.0
ON170245	ON170299	phage-phage	1.0
ON170245	ON170301	phage-phage	1.0
ON170245	ON170308	phage-phage	1.0
ON170245	ON170312	phage-phage	1.0
ON170245	ON170314	phage-phage	1.0
ON170245	ON170316	phage-phage	1.0
ON170245	ON170337	phage-phage	1.0
ON170245	ON170339	phage-phage	1.0
ON170245	ON170341	phage-phage	1.0
ON170246	ON170248	phage-phage	1.0
ON170246	ON170250	phage-phage	1.0
ON170246	ON170252	phage-phage	1.0
ON170246	ON170271	phage-phage	1.0
ON170246	ON170280	phage-phage	1.0
ON170246	ON170282	phage-phage	1.0
ON170246	ON170284	phage-phage	1.0
ON170246	ON170289	phage-phage	1.0
ON170246	ON170291	phage-phage	1.0
ON170246	ON170293	phage-phage	1.0
ON170246	ON170295	phage-phage	1.0
ON170246	ON170297	phage-phage	1.0
ON170246	ON170298	phage-phage	1.0
ON170246	ON170300	phage-phage	1.0
ON170246	ON170306	phage-phage	1.0
ON170246	ON170307	phage-phage	1.0
ON170246	ON170311	phage-phage	1.0
ON170246	ON170313	phage-phage	1.0
ON170246	ON170315	phage-phage	1.0
ON170246	ON170330	phage-phage	0.844042
ON170246	ON170332	phage-phage	0.844042
ON170246	ON170334	phage-phage	0.844042
ON170246	ON170336	phage-phage	0.839139
ON170246	ON170338	phage-phage	0.839139
ON170246	ON170340	phage-phage	0.839139
ON170247	ON170249	phage-phage	1.0
ON170247	ON170251	phage-phage	1.0
ON170247	ON170253	phage-phage	1.0
ON170247	ON170281	phage-phage	1.0
ON170247	ON170283	phage-phage	1.0
ON170247	ON170285	phage-phage	1.0
ON170247	ON170290	phage-phage	1.0
ON170247	ON170292	phage-phage	1.0
ON170247	ON170294	phage-phage	1.0
ON170247	ON170296	phage-phage	1.0
ON170247	ON170299	phage-phage	1.0
ON170247	ON170301	phage-phage	1.0
ON170247	ON170308	phage-phage	1.0
ON170247	ON170312	phage-phage	1.0
ON170247	ON170314	phage-phage	1.0
ON170247	ON170316	phage-phage	1.0
ON170247	ON170337	phage-phage	1.0
ON170247	ON170339	phage-phage	1.0
ON170247	ON170341	phage-phage	1.0
ON170248	ON170250	phage-phage	1.0
ON170248	ON170252	phage-phage	1.0
ON170248	ON170271	phage-phage	1.0
ON170248	ON170280	phage-phage	1.0
ON170248	ON170282	phage-phage	1.0
ON170248	ON170284	phage-phage	1.0
ON170248	ON170289	phage-phage	1.0
ON170248	ON170291	phage-phage	1.0
ON170248	ON170293	phage-phage	1.0
ON170248	ON170295	phage-phage	1.0
ON170248	ON170297	phage-phage	1.0
ON170248	ON170298	phage-phage	1.0
ON170248	ON170300	phage-phage	1.0
ON170248	ON170306	phage-phage	1.0
ON170248	ON170307	phage-phage	1.0
ON170248	ON170311	phage-phage	1.0
ON170248	ON170313	phage-phage	1.0
ON170248	ON170315	phage-phage	1.0
ON170248	ON170330	phage-phage	0.844042
ON170248	ON170332	phage-phage	0.844042
ON170248	ON170334	phage-phage	0.844042
ON170248	ON170336	phage-phage	0.839139
ON170248	ON170338	phage-phage	0.839139
ON170248	ON170340	phage-phage	0.839139
ON170249	ON170251	phage-phage	1.0
ON170249	ON170253	phage-phage	1.0
ON170249	ON170281	phage-phage	1.0
ON170249	ON170283	phage-phage	1.0
ON170249	ON170285	phage-phage	1.0
ON170249	ON170290	phage-phage	1.0
ON170249	ON170292	phage-phage	1.0
ON170249	ON170294	phage-phage	1.0
ON170249	ON170296	phage-phage	1.0
ON170249	ON170299	phage-phage	1.0
ON170249	ON170301	phage-phage	1.0
ON170249	ON170308	phage-phage	1.0
ON170249	ON170312	phage-phage	1.0
ON170249	ON170314	phage-phage	1.0
ON170249	ON170316	phage-phage	1.0
ON170249	ON170337	phage-phage	1.0
ON170249	ON170339	phage-phage	1.0
ON170249	ON170341	phage-phage	1.0
ON170250	ON170252	phage-phage	1.0
ON170250	ON170271	phage-phage	1.0
ON170250	ON170280	phage-phage	1.0
ON170250	ON170282	phage-phage	1.0
ON170250	ON170284	phage-phage	1.0
ON170250	ON170289	phage-phage	1.0
ON170250	ON170291	phage-phage	1.0
ON170250	ON170293	phage-phage	1.0
ON170250	ON170295	phage-phage	1.0
ON170250	ON170297	phage-phage	1.0
ON170250	ON170298	phage-phage	1.0
ON170250	ON170300	phage-phage	1.0
ON170250	ON170306	phage-phage	1.0
ON170250	ON170307	phage-phage	1.0
ON170250	ON170311	phage-phage	1.0
ON170250	ON170313	phage-phage	1.0
ON170250	ON170315	phage-phage	1.0
ON170250	ON170330	phage-phage	0.844042
ON170250	ON170332	phage-phage	0.844042
ON170250	ON170334	phage-phage	0.844042
ON170250	ON170336	phage-phage	0.839139
ON170250	ON170338	phage-phage	0.839139
ON170250	ON170340	phage-phage	0.839139
ON170251	ON170253	phage-phage	1.0
ON170251	ON170281	phage-phage	1.0
ON170251	ON170283	phage-phage	1.0
ON170251	ON170285	phage-phage	1.0
ON170251	ON170290	phage-phage	1.0
ON170251	ON170292	phage-phage	1.0
ON170251	ON170294	phage-phage	1.0
ON170251	ON170296	phage-phage	1.0
ON170251	ON170299	phage-phage	1.0
ON170251	ON170301	phage-phage	1.0
ON170251	ON170308	phage-phage	1.0
ON170251	ON170312	phage-phage	1.0
ON170251	ON170314	phage-phage	1.0
ON170251	ON170316	phage-phage	1.0
ON170251	ON170337	phage-phage	1.0
ON170251	ON170339	phage-phage	1.0
ON170251	ON170341	phage-phage	1.0
ON170252	ON170271	phage-phage	1.0
ON170252	ON170280	phage-phage	1.0
ON170252	ON170282	phage-phage	1.0
ON170252	ON170284	phage-phage	1.0
ON170252	ON170289	phage-phage	1.0
ON170252	ON170291	phage-phage	1.0
ON170252	ON170293	phage-phage	1.0
ON170252	ON170295	phage-phage	1.0
ON170252	ON170297	phage-phage	1.0
ON170252	ON170298	phage-phage	1.0
ON170252	ON170300	phage-phage	1.0
ON170252	ON170306	phage-phage	1.0
ON170252	ON170307	phage-phage	1.0
ON170252	ON170311	phage-phage	1.0
ON170252	ON170313	phage-phage	1.0
ON170252	ON170315	phage-phage	1.0
ON170252	ON170330	phage-phage	0.844042
ON170252	ON170332	phage-phage	0.844042
ON170252	ON170334	phage-phage	0.844042
ON170252	ON170336	phage-phage	0.839139
ON170252	ON170338	phage-phage	0.839139
ON170252	ON170340	phage-phage	0.839139
ON170253	ON170281	phage-phage	1.0
ON170253	ON170283	phage-phage	1.0
ON170253	ON170285	phage-phage	1.0
ON170253	ON170290	phage-phage	1.0
ON170253	ON170292	phage-phage	1.0
ON170253	ON170294	phage-phage	1.0
ON170253	ON170296	phage-phage	1.0
ON170253	ON170299	phage-phage	1.0
ON170253	ON170301	phage-phage	1.0
ON170253	ON170308	phage-phage	1.0
ON170253	ON170312	phage-phage	1.0
ON170253	ON170314	phage-phage	1.0
ON170253	ON170316	phage-phage	1.0
ON170253	ON170337	phage-phage	1.0
ON170253	ON170339	phage-phage	1.0
ON170253	ON170341	phage-phage	1.0
ON170254	ON170257	phage-phage	1.0
ON170262	ON170324	phage-phage	0.869131
ON170263	ON170325	phage-phage	1.0
ON170265	ON170267	phage-phage	1.0
ON170266	ON170268	phage-phage	0.824174
ON170270	ON170351	phage-phage	1.0
ON170271	ON170280	phage-phage	1.0
ON170271	ON170282	phage-phage	1.0
ON170271	ON170284	phage-phage	1.0
ON170271	ON170289	phage-phage	1.0
ON170271	ON170291	phage-phage	1.0
ON170271	ON170293	phage-phage	1.0
ON170271	ON170295	phage-phage	1.0
ON170271	ON170297	phage-phage	1.0
ON170271	ON170298	phage-phage	1.0
ON170271	ON170300	phage-phage	1.0
ON170271	ON170306	phage-phage	1.0
ON170271	ON170307	phage-phage	1.0
ON170271	ON170311	phage-phage	1.0
ON170271	ON170313	phage-phage	1.0
ON170271	ON170315	phage-phage	1.0
ON170271	ON170330	phage-phage	0.844042
ON170271	ON170332	phage-phage	0.844042
ON170271	ON170334	phage-phage	0.844042
ON170271	ON170336	phage-phage	0.839139
ON170271	ON170338	phage-phage	0.839139
ON170271	ON170340	phage-phage	0.839139
ON170272	ON170276	phage-phage	1.0
ON170275	ON170279	phage-phage	1.0
ON170280	ON170282	phage-phage	1.0
ON170280	ON170284	phage-phage	1.0
ON170280	ON170289	phage-phage	1.0
ON170280	ON170291	phage-phage	1.0
ON170280	ON170293	phage-phage	1.0
ON170280	ON170295	phage-phage	1.0
ON170280	ON170297	phage-phage	1.0
ON170280	ON170298	phage-phage	1.0
ON170280	ON170300	phage-phage	1.0
ON170280	ON170306	phage-phage	1.0
ON170280	ON170307	phage-phage	1.0
ON170280	ON170311	phage-phage	1.0
ON170280	ON170313	phage-phage	1.0
ON170280	ON170315	phage-phage	1.0
ON170280	ON170330	phage-phage	0.844042
ON170280	ON170332	phage-phage	0.844042
ON170280	ON170334	phage-phage	0.844042
ON170280	ON170336	phage-phage	0.839139
ON170280	ON170338	phage-phage	0.839139
ON170280	ON170340	phage-phage	0.839139
ON170281	ON170283	phage-phage	1.0
ON170281	ON170285	phage-phage	1.0
ON170281	ON170290	phage-phage	1.0
ON170281	ON170292	phage-phage	1.0
ON170281	ON170294	phage-phage	1.0
ON170281	ON170296	phage-phage	1.0
ON170281	ON170299	phage-phage	1.0
ON170281	ON170301	phage-phage	1.0
ON170281	ON170308	phage-phage	1.0
ON170281	ON170312	phage-phage	1.0
ON170281	ON170314	phage-phage	1.0
ON170281	ON170316	phage-phage	1.0
ON170281	ON170337	phage-phage	1.0
ON170281	ON170339	phage-phage	1.0
ON170281	ON170341	phage-phage	1.0
ON170282	ON170284	phage-phage	1.0
ON170282	ON170289	phage-phage	1.0
ON170282	ON170291	phage-phage	1.0
ON170282	ON170293	phage-phage	1.0
ON170282	ON170295	phage-phage	1.0
ON170282	ON170297	phage-phage	1.0
ON170282	ON170298	phage-phage	1.0
ON170282	ON170300	phage-phage	1.0
ON170282	ON170306	phage-phage	1.0
ON170282	ON170307	phage-phage	1.0
ON170282	ON170311	phage-phage	1.0
ON170282	ON170313	phage-phage	1.0
ON170282	ON170315	phage-phage	1.0
ON170282	ON170330	phage-phage	0.844042
ON170282	ON170332	phage-phage	0.844042
ON170282	ON170334	phage-phage	0.844042
ON170282	ON170336	phage-phage	0.839139
ON170282	ON170338	phage-phage	0.839139
ON170282	ON170340	phage-phage	0.839139
ON170283	ON170285	phage-phage	1.0
ON170283	ON170290	phage-phage	1.0
ON170283	ON170292	phage-phage	1.0
ON170283	ON170294	phage-phage	1.0
ON170283	ON170296	phage-phage	1.0
ON170283	ON170299	phage-phage	1.0
ON170283	ON170301	phage-phage	1.0
ON170283	ON170308	phage-phage	1.0
ON170283	ON170312	phage-phage	1.0
ON170283	ON170314	phage-phage	1.0
ON170283	ON170316	phage-phage	1.0
ON170283	ON170337	phage-phage	1.0
ON170283	ON170339	phage-phage	1.0
ON170283	ON170341	phage-phage	1.0
ON170284	ON170289	phage-phage	1.0
ON170284	ON170291	phage-phage	1.0
ON170284	ON170293	phage-phage	1.0
ON170284	ON170295	phage-phage	1.0
ON170284	ON170297	phage-phage	1.0
ON170284	ON170298	phage-phage	1.0
ON170284	ON170300	phage-phage	1.0
ON170284	ON170306	phage-phage	1.0
ON170284	ON170307	phage-phage	1.0
ON170284	ON170311	phage-phage	1.0
ON170284	ON170313	phage-phage	1.0
ON170284	ON170315	phage-phage	1.0
ON170284	ON170330	phage-phage	0.844042
ON170284	ON170332	phage-phage	0.844042
ON170284	ON170334	phage-phage	0.844042
ON170284	ON170336	phage-phage	0.839139
ON170284	ON170338	phage-phage	0.839139
ON170284	ON170340	phage-phage	0.839139
ON170285	ON170290	phage-phage	1.0
ON170285	ON170292	phage-phage	1.0
ON170285	ON170294	phage-phage	1.0
ON170285	ON170296	phage-phage	1.0
ON170285	ON170299	phage-phage	1.0
ON170285	ON170301	phage-phage	1.0
ON170285	ON170308	phage-phage	1.0
ON170285	ON170312	phage-phage	1.0
ON170285	ON170314	phage-phage	1.0
ON170285	ON170316	phage-phage	1.0
ON170285	ON170337	phage-phage	1.0
ON170285	ON170339	phage-phage	1.0
ON170285	ON170341	phage-phage	1.0
ON170286	ON170323	phage-phage	1.0
ON170286	ON170326	phage-phage	1.0
ON170289	ON170291	phage-phage	1.0
ON170289	ON170293	phage-phage	1.0
ON170289	ON170295	phage-phage	1.0
ON170289	ON170297	phage-phage	1.0
ON170289	ON170298	phage-phage	1.0
ON170289	ON170300	phage-phage	1.0
ON170289	ON170306	phage-phage	1.0
ON170289	ON170307	phage-phage	1.0
ON170289	ON170311	phage-phage	1.0
ON170289	ON170313	phage-phage	1.0
ON170289	ON170315	phage-phage	1.0
ON170289	ON170330	phage-phage	0.844042
ON170289	ON170332	phage-phage	0.844042
ON170289	ON170334	phage-phage	0.844042
ON170289	ON170336	phage-phage	0.839139
ON170289	ON170338	phage-phage	0.839139
ON170289	ON170340	phage-phage	0.839139
ON170290	ON170292	phage-phage	1.0
ON170290	ON170294	phage-phage	1.0
ON170290	ON170296	phage-phage	1.0
ON170290	ON170299	phage-phage	1.0
ON170290	ON170301	phage-phage	1.0
ON170290	ON170308	phage-phage	1.0
ON170290	ON170312	phage-phage	1.0
ON170290	ON170314	phage-phage	1.0
ON170290	ON170316	phage-phage	1.0
ON170290	ON170337	phage-phage	1.0
ON170290	ON170339	phage-phage	1.0
ON170290	ON170341	phage-phage	1.0
ON170291	ON170293	phage-phage	1.0
ON170291	ON170295	phage-phage	1.0
ON170291	ON170297	phage-phage	1.0
ON170291	ON170298	phage-phage	1.0
ON170291	ON170300	phage-phage	1.0
ON170291	ON170306	phage-phage	1.0
ON170291	ON170307	phage-phage	1.0
ON170291	ON170311	phage-phage	1.0
ON170291	ON170313	phage-phage	1.0
ON170291	ON170315	phage-phage	1.0
ON170291	ON170330	phage-phage	0.844042
ON170291	ON170332	phage-phage	0.844042
ON170291	ON170334	phage-phage	0.844042
ON170291	ON170336	phage-phage	0.839139
ON170291	ON170338	phage-phage	0.839139
ON170291	ON170340	phage-phage	0.839139
ON170292	ON170294	phage-phage	1.0
ON170292	ON170296	phage-phage	1.0
ON170292	ON170299	phage-phage	1.0
ON170292	ON170301	phage-phage	1.0
ON170292	ON170308	phage-phage	1.0
ON170292	ON170312	phage-phage	1.0
ON170292	ON170314	phage-phage	1.0
ON170292	ON170316	phage-phage	1.0
ON170292	ON170337	phage-phage	1.0
ON170292	ON170339	phage-phage	1.0
ON170292	ON170341	phage-phage	1.0
ON170293	ON170295	phage-phage	1.0
ON170293	ON170297	phage-phage	1.0
ON170293	ON170298	phage-phage	1.0
ON170293	ON170300	phage-phage	1.0
ON170293	ON170306	phage-phage	1.0
ON170293	ON170307	phage-phage	1.0
ON170293	ON170311	phage-phage	1.0
ON170293	ON170313	phage-phage	1.0
ON170293	ON170315	phage-phage	1.0
ON170293	ON170330	phage-phage	0.844042
ON170293	ON170332	phage-phage	0.844042
ON170293	ON170334	phage-phage	0.844042
ON170293	ON170336	phage-phage	0.839139
ON170293	ON170338	phage-phage	0.839139
ON170293	ON170340	phage-phage	0.839139
ON170294	ON170296	phage-phage	1.0
ON170294	ON170299	phage-phage	1.0
ON170294	ON170301	phage-phage	1.0
ON170294	ON170308	phage-phage	1.0
ON170294	ON170312	phage-phage	1.0
ON170294	ON170314	phage-phage	1.0
ON170294	ON170316	phage-phage	1.0
ON170294	ON170337	phage-phage	1.0
ON170294	ON170339	phage-phage	1.0
ON170294	ON170341	phage-phage	1.0
ON170295	ON170297	phage-phage	1.0
ON170295	ON170298	phage-phage	1.0
ON170295	ON170300	phage-phage	1.0
ON170295	ON170306	phage-phage	1.0
ON170295	ON170307	phage-phage	1.0
ON170295	ON170311	phage-phage	1.0
ON170295	ON170313	phage-phage	1.0
ON170295	ON170315	phage-phage	1.0
ON170295	ON170330	phage-phage	0.844042
ON170295	ON170332	phage-phage	0.844042
ON170295	ON170334	phage-phage	0.844042
ON170295	ON170336	phage-phage	0.839139
ON170295	ON170338	phage-phage	0.839139
ON170295	ON170340	phage-phage	0.839139
ON170296	ON170299	phage-phage	1.0
ON170296	ON170301	phage-phage	1.0
ON170296	ON170308	phage-phage	1.0
ON170296	ON170312	phage-phage	1.0
ON170296	ON170314	phage-phage	1.0
ON170296	ON170316	phage-phage	1.0
ON170296	ON170337	phage-phage	1.0
ON170296	ON170339	phage-phage	1.0
ON170296	ON170341	phage-phage	1.0
ON170297	ON170298	phage-phage	1.0
ON170297	ON170300	phage-phage	1.0
ON170297	ON170306	phage-phage	1.0
ON170297	ON170307	phage-phage	1.0
ON170297	ON170311	phage-phage	1.0
ON170297	ON170313	phage-phage	1.0
ON170297	ON170315	phage-phage	1.0
ON170297	ON170330	phage-phage	0.844042
ON170297	ON170332	phage-phage	0.844042
ON170297	ON170334	phage-phage	0.844042
ON170297	ON170336	phage-phage	0.839139
ON170297	ON170338	phage-phage	0.839139
ON170297	ON170340	phage-phage	0.839139
ON170298	ON170300	phage-phage	1.0
ON170298	ON170306	phage-phage	1.0
ON170298	ON170307	phage-phage	1.0
ON170298	ON170311	phage-phage	1.0
ON170298	ON170313	phage-phage	1.0
ON170298	ON170315	phage-phage	1.0
ON170298	ON170330	phage-phage	0.844042
ON170298	ON170332	phage-phage	0.844042
ON170298	ON170334	phage-phage	0.844042
ON170298	ON170336	phage-phage	0.839139
ON170298	ON170338	phage-phage	0.839139
ON170298	ON170340	phage-phage	0.839139
ON170299	ON170301	phage-phage	1.0
ON170299	ON170308	phage-phage	1.0
ON170299	ON170312	phage-phage	1.0
ON170299	ON170314	phage-phage	1.0
ON170299	ON170316	phage-phage	1.0
ON170299	ON170337	phage-phage	1.0
ON170299	ON170339	phage-phage	1.0
ON170299	ON170341	phage-phage	1.0
ON170300	ON170306	phage-phage	1.0
ON170300	ON170307	phage-phage	1.0
ON170300	ON170311	phage-phage	1.0
ON170300	ON170313	phage-phage	1.0
ON170300	ON170315	phage-phage	1.0
ON170300	ON170330	phage-phage	0.844042
ON170300	ON170332	phage-phage	0.844042
ON170300	ON170334	phage-phage	0.844042
ON170300	ON170336	phage-phage	0.839139
ON170300	ON170338	phage-phage	0.839139
ON170300	ON170340	phage-phage	0.839139
ON170301	ON170308	phage-phage	1.0
ON170301	ON170312	phage-phage	1.0
ON170301	ON170314	phage-phage	1.0
ON170301	ON170316	phage-phage	1.0
ON170301	ON170337	phage-phage	1.0
ON170301	ON170339	phage-phage	1.0
ON170301	ON170341	phage-phage	1.0
ON170302	ON170328	phage-phage	1.0
ON170303	ON170327	phage-phage	1.0
ON170306	ON170307	phage-phage	1.0
ON170306	ON170311	phage-phage	1.0
ON170306	ON170313	phage-phage	1.0
ON170306	ON170315	phage-phage	1.0
ON170306	ON170330	phage-phage	0.844042
ON170306	ON170332	phage-phage	0.844042
ON170306	ON170334	phage-phage	0.844042
ON170306	ON170336	phage-phage	0.839139
ON170306	ON170338	phage-phage	0.839139
ON170306	ON170340	phage-phage	0.839139
ON170307	ON170311	phage-phage	1.0
ON170307	ON170313	phage-phage	1.0
ON170307	ON170315	phage-phage	1.0
ON170307	ON170330	phage-phage	0.844042
ON170307	ON170332	phage-phage	0.844042
ON170307	ON170334	phage-phage	0.844042
ON170307	ON170336	phage-phage	0.839139
ON170307	ON170338	phage-phage	0.839139
ON170307	ON170340	phage-phage	0.839139
ON170308	ON170312	phage-phage	1.0
ON170308	ON170314	phage-phage	1.0
ON170308	ON170316	phage-phage	1.0
ON170308	ON170337	phage-phage	1.0
ON170308	ON170339	phage-phage	1.0
ON170308	ON170341	phage-phage	1.0
ON170311	ON170313	phage-phage	1.0
ON170311	ON170315	phage-phage	1.0
ON170311	ON170330	phage-phage	0.844042
ON170311	ON170332	phage-phage	0.844042
ON170311	ON170334	phage-phage	0.844042
ON170311	ON170336	phage-phage	0.839139
ON170311	ON170338	phage-phage	0.839139
ON170311	ON170340	phage-phage	0.839139
ON170312	ON170314	phage-phage	1.0
ON170312	ON170316	phage-phage	1.0
ON170312	ON170337	phage-phage	1.0
ON170312	ON170339	phage-phage	1.0
ON170312	ON170341	phage-phage	1.0
ON170313	ON170315	phage-phage	1.0
ON170313	ON170330	phage-phage	0.844042
ON170313	ON170332	phage-phage	0.844042
ON170313	ON170334	phage-phage	0.844042
ON170313	ON170336	phage-phage	0.839139
ON170313	ON170338	phage-phage	0.839139
ON170313	ON170340	phage-phage	0.839139
ON170314	ON170316	phage-phage	1.0
ON170314	ON170337	phage-phage	1.0
ON170314	ON170339	phage-phage	1.0
ON170314	ON170341	phage-phage	1.0
ON170315	ON170330	phage-phage	0.844042
ON170315	ON170332	phage-phage	0.844042
ON170315	ON170334	phage-phage	0.844042
ON170315	ON170336	phage-phage	0.839139
ON170315	ON170338	phage-phage	0.839139
ON170315	ON170340	phage-phage	0.839139
ON170316	ON170337	phage-phage	1.0
ON170316	ON170339	phage-phage	1.0
ON170316	ON170341	phage-phage	1.0
ON170323	ON170326	phage-phage	1.0
ON170330	ON170332	phage-phage	1.0
ON170330	ON170334	phage-phage	1.0
ON170332	ON170334	phage-phage	1.0
ON170333	ON170335	phage-phage	1.0
ON170336	ON170338	phage-phage	1.0
ON170336	ON170340	phage-phage	1.0
ON170337	ON170339	phage-phage	1.0
ON170337	ON170341	phage-phage	1.0
ON170338	ON170340	phage-phage	1.0
ON170339	ON170341	phage-phage	1.0
ON185581	ON185582	phage-phage	0.804043
ON185581	ON185583	phage-phage	0.876713
ON185581	ON185584	phage-phage	0.893399
ON185583	ON185584	phage-phage	0.937773
ON185586	ON185588	phage-phage	1.0
ON202820	ON323462	phage-phage	1.0
ON202820	ON399185	phage-phage	1.0
ON210834	ON210835	phage-phage	0.870043
ON260812	ON645341	phage-phage	0.839139
ON260812	ON645345	phage-phage	0.839139
ON260812	ON755182	phage-phage	1.0
ON260812	OQ709210	phage-phage	1.0
ON260815	ON260820	phage-phage	1.0
ON323462	ON399185	phage-phage	1.0
ON456333	OR159651	phage-phage	1.0
ON456354	OP867023	phage-phage	0.886866
ON457554	ON457555	phage-phage	0.886866
ON457556	ON457557	phage-phage	1.0
ON457558	ON457559	phage-phage	0.921477
ON464760	ON464761	phage-phage	0.840824
ON464760	ON464762	phage-phage	1.0
ON464761	ON464762	phage-phage	0.840824
ON470579	ON470588	phage-phage	1.0
ON470581	ON470585	phage-phage	1.0
ON470581	ON470587	phage-phage	1.0
